Date,Cured,Deaths,Confirmed
2020-10-08,3511,63,4802
2020-10-09,3540,63,4902
2020-10-10,3886,63,4987
2020-10-11,3973,64,5059
2020-10-12,4037,64,5081
2020-10-13,4126,64,5151
2020-10-14,4205,64,5238
2020-10-15,4261,64,5304
2020-10-16,4310,65,5393
2020-10-17,4461,65,5441
2020-10-18,4535,66,5534
2020-10-19,4615,66,5598
2020-10-20,4701,66,5647
2020-10-21,4787,67,5695
2020-10-22,4865,68,5781
2020-10-23,4902,68,5812
2020-10-24,4984,68,5840
2020-10-25,5052,71,5913
2020-10-26,5126,71,5933
2020-10-27,5216,71,5978
2020-10-28,5262,73,6024
2020-10-29,5369,74,6085
2020-10-30,5438,74,6139
2020-10-31,5493,74,6194
2020-11-01,5539,75,6270
2020-11-02,5629,75,6287
2020-11-03,5671,76,6357
2020-11-04,5701,76,6441
2020-11-05,5772,79,6553
2020-11-06,5802,79,6633
2020-11-07,5854,80,6718
2020-11-08,5894,80,6790
2020-11-09,5960,84,6809
2020-11-10,6003,85,6934
2020-11-11,6058,85,7063
2020-11-12,6118,86,7134
2020-11-13,6151,89,7211
2020-11-14,6213,89,7291
2020-11-15,6289,89,7356
2020-11-16,6385,89,7396
2020-11-17,6456,93,7493
2020-11-18,6539,94,7563
2020-11-19,6605,94,7623
2020-11-20,6619,95,7714
2020-11-21,6743,96,7787
2020-11-22,6856,98,7866
2020-11-23,6911,100,7939
2020-11-24,6985,101,7945
2020-11-25,7069,105,8028
2020-11-26,7125,108,8119
2020-11-27,7154,113,8228
2020-11-28,7254,114,8272
2020-11-29,7327,116,8328
2020-11-30,7409,116,8403
2020-12-01,7489,117,8415
2020-12-02,7565,119,8477
2020-12-03,7642,119,8623
2020-12-04,7713,119,8691
2020-12-05,7752,120,8732
2020-12-06,7836,120,8840
2020-12-07,7917,120,8893
2020-12-08,8014,121,8896
2020-12-09,8056,122,8969
2020-12-10,8104,122,9045
2020-12-11,8175,122,9071
2020-12-12,8192,123,9112
2020-12-13,8252,123,9138
2020-12-14,8383,123,9155
2020-12-15,8429,123,9166
2020-12-16,8469,123,9217
2020-12-17,8579,123,9238
2020-12-18,8623,123,9243
2020-12-19,8655,124,9252
2020-12-20,8723,124,9270
2020-12-21,8801,124,9279
2020-12-22,8852,125,9286
2020-12-23,8901,125,9296
2020-12-24,8947,125,9309
2020-12-25,8969,126,9341
2020-12-26,9020,126,9355
2020-12-27,9051,126,9394
2020-12-28,9072,126,9406
2020-12-29,9088,126,9411
2020-12-30,9100,127,9436
2020-12-31,9132,127,9447
2021-01-01,9144,127,9466
2021-01-02,9153,127,9525
2021-01-03,9163,127,9550
2021-01-04,9173,127,9556
2021-01-05,9194,127,9561
2021-01-06,9215,127,9577
2021-01-07,9243,127,9589
2021-01-08,9258,127,9600
2021-01-09,9271,127,9601
2021-01-10,9278,127,9608
2021-01-11,9294,127,9618
2021-01-12,9311,127,9621
2021-01-13,9326,128,9634
2021-01-14,9375,128,9639
2021-01-15,9404,128,9646
2021-01-16,9416,128,9648
2021-01-17,9428,128,9649
2021-01-18,9437,128,9656
2021-01-19,9448,128,9657
2021-01-20,9454,129,9662
2021-01-21,9463,129,9668
2021-01-22,9471,129,9673
2021-01-23,9476,129,9673
2021-01-24,9484,129,9675
2021-01-25,9493,129,9687
2021-01-26,9504,129,9687
2021-01-27,9508,129,9688
2021-01-28,9511,129,9688
2021-01-29,9513,129,9705
2021-01-30,9517,129,9714
2021-01-31,9519,130,9719
2021-02-01,9523,130,9720
2021-02-02,9526,130,9724
2021-02-03,9530,130,9726
2021-02-04,9535,130,9735
2021-02-05,9538,130,9740
2021-02-06,9541,130,9743
2021-02-07,9542,130,9744
2021-02-08,9545,130,9747
2021-02-09,9552,130,9753
2021-02-10,9569,130,9758
2021-02-11,9572,130,9762
2021-02-12,9580,130,9762
2021-02-13,9583,130,9763
2021-02-14,9586,130,9765
2021-02-15,9592,130,9767
2021-02-16,9595,130,9773
2021-02-17,9601,130,9779
2021-02-18,9604,130,9782
2021-02-19,9605,130,9783
2021-02-20,9614,130,9785
2021-02-21,9616,130,9786
2021-02-22,9617,130,9786
2021-02-23,9620,130,9787
2021-02-24,9621,130,9796
2021-02-25,9624,130,9807
2021-02-26,9628,130,9814
2021-02-27,9632,130,9816
2021-02-28,9634,130,9818
2021-03-01,9635,130,9818
2021-03-02,9643,130,9819
2021-03-03,9645,130,9819
2021-03-04,9649,130,9821
2021-03-05,9651,130,9824
2021-03-06,9654,130,9826
2021-03-07,9656,130,9830
2021-03-08,9657,130,9831
2021-03-09,9659,130,9833
2021-03-10,9662,130,9835
2021-03-11,9662,130,9835
2021-03-12,9669,130,9838
2021-03-13,9686,130,9846
2021-03-14,9686,130,9847
2021-03-15,9686,130,9847
2021-03-16,9688,130,9852
2021-03-17,9690,130,9863
2021-03-18,9691,130,9865
2021-03-19,9695,130,9876
2021-03-20,9698,130,9881
2021-03-21,9703,130,9906
2021-03-22,9704,130,9908
2021-03-23,9707,130,9920
2021-03-24,9709,130,9929
2021-03-25,9711,130,9942
2021-03-26,9713,130,9948
2021-03-27,9724,130,9965
2021-03-28,9727,130,9974
2021-03-29,9736,130,9974
2021-03-30,9742,130,10007
2021-03-31,9767,130,10119
2021-04-01,9771,130,10157
2021-04-02,9778,130,10175
2021-04-03,9781,130,10189
2021-04-04,9790,130,10226
2021-04-05,9802,130,10255
2021-04-06,9810,130,10303
2021-04-07,9824,130,10353
2021-04-08,9836,130,10412
2021-04-09,9868,130,10503
2021-04-10,9932,130,10619
2021-04-11,10023,131,10765
2021-04-12,10037,131,10780
2021-04-13,10053,131,10905
2021-04-14,10088,131,11070
2021-04-15,10095,132,11278
2021-04-16,10167,132,11464
2021-04-17,10214,132,11709
2021-04-18,10267,133,12071
2021-04-19,10351,133,12131
2021-04-20,10474,133,12306
2021-04-21,10610,134,12556
2021-04-22,10630,134,12739
2021-04-23,10761,135,12937
2021-04-24,10920,135,13089
2021-04-25,11129,136,13237
2021-04-26,11192,138,13357
2021-04-27,11507,138,13502
2021-04-28,11800,139,13642
2021-04-29,11937,139,13758
2021-04-30,12129,140,13866
2021-05-01,12376,143,13969
2021-05-02,12542,144,14086
2021-05-03,12735,145,14226
2021-05-04,12884,148,14315
2021-05-05,13035,151,14560
2021-05-06,13166,151,14811
2021-05-07,13326,151,14909
2021-05-08,13471,152,15023
2021-05-09,13614,153,15179
2021-05-10,13719,155,15317
2021-05-11,13825,157,15429
2021-05-12,13955,157,15564
2021-05-13,14102,158,15807
2021-05-14,14208,161,15916
2021-05-15,14439,163,16156
2021-05-16,14619,165,16333
2021-05-17,14741,165,16452
2021-05-18,14875,165,16582
2021-05-19,15031,170,16784
2021-05-20,15158,171,16918
2021-05-21,15264,172,17025
2021-05-22,15374,173,17146
2021-05-23,15585,176,17277
2021-05-24,15707,178,17407
2021-05-25,15891,178,17532
2021-05-26,16070,179,17810
2021-05-27,16200,181,18045
2021-05-28,16345,185,18186
2021-05-29,16517,187,18310
2021-05-30,16658,187,18448
2021-05-31,16754,188,18497
2021-06-01,16859,189,18662
2021-06-02,16979,190,18750
2021-06-03,17119,191,18841
2021-06-04,17256,193,18954
2021-06-05,17528,194,19076
2021-06-06,17782,195,19147
2021-06-07,17913,195,19197
2021-06-08,18052,195,19258
2021-06-09,18194,195,19330
2021-06-10,18265,195,19385
2021-06-11,18425,197,19475
2021-06-12,18513,197,19506
2021-06-13,18601,197,19544
2021-06-14,18706,197,19561
2021-06-15,18841,198,19611
2021-06-16,18898,199,19649
2021-06-17,18945,199,19682
2021-06-18,19022,200,19704
2021-06-19,19097,200,19730
2021-06-20,19150,201,19783
2021-06-21,19240,202,19805
2021-06-22,19271,202,19838
2021-06-23,19309,202,19871
2021-06-24,19341,202,19881
2021-06-25,19387,202,19903
2021-06-26,19425,202,19920
2021-06-27,19458,202,19941
2021-06-28,19481,202,19964
2021-06-29,19512,202,20022
2021-06-30,19565,202,20038
2021-07-01,19592,202,20073
2021-07-02,19626,202,20090
2021-07-03,19658,202,20101
2021-07-04,19669,202,20115
2021-07-05,19690,204,20120
2021-07-06,19709,204,20129
2021-07-07,19733,204,20137
2021-07-08,19756,204,20143
2021-07-09,19815,205,20155
2021-07-10,19830,206,20167
2021-07-11,19865,206,20186
2021-07-12,19879,206,20195
2021-07-13,19894,206,20204
2021-07-14,19908,206,20227
2021-07-15,19912,206,20231
2021-07-16,19920,206,20234
2021-07-17,19929,206,20240
2021-07-18,19937,206,20246
2021-07-19,19948,206,20257
2021-07-20,19959,206,20264
2021-07-21,19978,206,20278
2021-07-22,19985,206,20282
2021-07-23,19995,206,20284
2021-07-24,20015,207,20289
2021-07-25,20021,207,20296
2021-07-26,20026,207,20300
2021-07-27,20032,207,20309
2021-07-28,20037,207,20314
2021-07-29,20049,207,20320
2021-07-30,20057,207,20324
2021-07-31,20071,207,20328
2021-08-01,20075,207,20338
2021-08-02,20076,207,20340
2021-08-03,20081,207,20345
2021-08-04,20087,207,20365
2021-08-05,20091,207,20365
2021-08-06,20100,207,20369
2021-08-07,20106,207,20378
2021-08-08,20113,207,20385
2021-08-09,20117,207,20393
2021-08-10,20121,207,20400
2021-08-11,20130,207,20411
