Date,Cured,Deaths,Confirmed
2020-09-13,35285,864,52410
2020-09-14,35737,878,54096
2020-09-15,36381,895,55325
2020-09-16,37062,914,56654
2020-09-17,37809,932,58244
2020-09-18,38521,951,59711
2020-09-19,39305,966,61041
2020-09-20,40265,987,62533
2020-09-21,40957,1001,63990
2020-09-22,42115,1024,65026
2020-09-23,43734,1042,66261
2020-09-24,46530,1062,67510
2020-09-25,48079,1084,68614
2020-09-26,49557,1105,69832
2020-09-27,51494,1125,71049
2020-09-28,52859,1132,72190
2020-09-29,54267,1146,73014
2020-09-30,55517,1164,74095
2020-10-01,56872,1181,75070
2020-10-02,58552,1198,76163
2020-10-03,59952,1212,77253
2020-10-04,61351,1231,78228
2020-10-05,62404,1242,79106
2020-10-06,63790,1252,79738
2020-10-07,65496,1268,80476
2020-10-08,67684,1282,81097
2020-10-09,69020,1291,81793
2020-10-10,69979,1306,82429
2020-10-11,70955,1313,83064
2020-10-12,71845,1322,83633
2020-10-13,72706,1333,84031
2020-10-14,73502,1340,84708
2020-10-15,74318,1352,85409
2020-10-16,75641,1358,86057
2020-10-17,76479,1366,86754
2020-10-18,77288,1372,87364
2020-10-19,77886,1379,87942
2020-10-20,78667,1388,88369
2020-10-21,79437,1397,88958
2020-10-22,80092,1402,89582
2020-10-23,80802,1412,90166
2020-10-24,81486,1424,90752
2020-10-25,82219,1430,91329
2020-10-26,82858,1438,91861
2020-10-27,83485,1444,92225
2020-10-28,84236,1451,92677
2020-10-29,84782,1455,93213
2020-10-30,85370,1466,93764
2020-10-31,86024,1471,94330
2020-11-01,86888,1478,94785
2020-11-02,87517,1482,95325
2020-11-03,88140,1490,95710
2020-11-04,88718,1502,96188
2020-11-05,89254,1511,96700
2020-11-06,89905,1517,97224
2020-11-07,90537,1523,97805
2020-11-08,91225,1528,98337
2020-11-09,91681,1533,98892
2020-11-10,92245,1542,99352
2020-11-11,92880,1549,99844
2020-11-12,93313,1558,100351
2020-11-13,93824,1566,100968
2020-11-14,94375,1574,101594
2020-11-15,94851,1580,102159
2020-11-16,95342,1589,102619
2020-11-17,95824,1597,103009
2020-11-18,96392,1604,103581
2020-11-19,96972,1613,104155
2020-11-20,97537,1618,104715
2020-11-21,98076,1622,105376
2020-11-22,98640,1624,105984
2020-11-23,99219,1629,106548
2020-11-24,99827,1641,106899
2020-11-25,100322,1651,107330
2020-11-26,100892,1663,107819
2020-11-27,101363,1668,108306
2020-11-28,101959,1676,108871
2020-11-29,102591,1680,109383
2020-11-30,103082,1685,109854
2020-12-01,103565,1694,110224
2020-12-02,104068,1702,110678
2020-12-03,104471,1708,111130
2020-12-04,104890,1718,111712
2020-12-05,105537,1730,112256
2020-12-06,106006,1742,112757
2020-12-07,106372,1746,113288
2020-12-08,106758,1755,113568
2020-12-09,107282,1761,114038
2020-12-10,107624,1767,114407
2020-12-11,108150,1775,114773
2020-12-12,108572,1786,115207
2020-12-13,109002,1793,115626
2020-12-14,109507,1799,116008
2020-12-15,109894,1802,116254
2020-12-16,110354,1812,116600
2020-12-17,110769,1817,116932
2020-12-18,111164,1826,117317
2020-12-19,111628,1833,117705
2020-12-20,112093,1837,118006
2020-12-21,112568,1841,118263
2020-12-22,113026,1844,118495
2020-12-23,113307,1850,118803
2020-12-24,113645,1853,119053
2020-12-25,113944,1860,119344
2020-12-26,114353,1861,119628
2020-12-27,114722,1867,119877
2020-12-28,114986,1867,120137
2020-12-29,115261,1875,120293
2020-12-30,115560,1879,120527
2020-12-31,115830,1880,120744
2021-01-01,116079,1883,120971
2021-01-02,116327,1884,121227
2021-01-03,116587,1885,121471
2021-01-04,116792,1886,121653
2021-01-05,117211,1891,121786
2021-01-06,117426,1897,121923
2021-01-07,117690,1900,122049
2021-01-08,117877,1903,122176
2021-01-09,118155,1907,122303
2021-01-10,118422,1909,122425
2021-01-11,118617,1910,122538
2021-01-12,118972,1911,122651
2021-01-13,119170,1912,122764
2021-01-14,119344,1912,122885
2021-01-15,119581,1915,122964
2021-01-16,119760,1920,123108
2021-01-17,120016,1921,123217
2021-01-18,120198,1921,123343
2021-01-19,120392,1922,123425
2021-01-20,120512,1923,123538
2021-01-21,120625,1923,123647
2021-01-22,120729,1924,123764
2021-01-23,120826,1928,123852
2021-01-24,120914,1929,123946
2021-01-25,120987,1929,124019
2021-01-26,121070,1929,124083
2021-01-27,121124,1930,124157
2021-01-28,121253,1931,124234
2021-01-29,121402,1932,124297
2021-01-30,121617,1933,124373
2021-01-31,121752,1936,124449
2021-02-01,121822,1936,124506
2021-02-02,121905,1936,124550
2021-02-03,121988,1938,124594
2021-02-04,122049,1941,124659
2021-02-05,122124,1943,124719
2021-02-06,122187,1944,124785
2021-02-07,122275,1944,124850
2021-02-08,122335,1944,124909
2021-02-09,122415,1944,124952
2021-02-10,122470,1944,125007
2021-02-11,122502,1945,125052
2021-02-12,122542,1947,125117
2021-02-13,122626,1948,125208
2021-02-14,122703,1949,125268
2021-02-15,122768,1951,125341
2021-02-16,122837,1951,125405
2021-02-17,122883,1951,125463
2021-02-18,122939,1951,125547
2021-02-19,122992,1954,125634
2021-02-20,123059,1954,125715
2021-02-21,123129,1954,125783
2021-02-22,123192,1954,125867
2021-02-23,123236,1954,125925
2021-02-24,123298,1955,126019
2021-02-25,123367,1955,126093
2021-02-26,123426,1955,126201
2021-02-27,123527,1956,126286
2021-02-28,123599,1956,126383
2021-03-01,123661,1957,126441
2021-03-02,123717,1958,126504
2021-03-03,123811,1958,126589
2021-03-04,123860,1958,126693
2021-03-05,123930,1959,126772
2021-03-06,124002,1960,126853
2021-03-07,124089,1961,126932
2021-03-08,124190,1962,127044
2021-03-09,124280,1963,127114
2021-03-10,124367,1965,127191
2021-03-11,124367,1965,127191
2021-03-12,124421,1968,127288
2021-03-13,124578,1971,127436
2021-03-14,124680,1974,127535
2021-03-15,124746,1974,127640
2021-03-16,124823,1974,127734
2021-03-17,124882,1976,127831
2021-03-18,124972,1977,127957
2021-03-19,125046,1978,128097
2021-03-20,125118,1979,128249
2021-03-21,125218,1980,128389
2021-03-22,125276,1981,128547
2021-03-23,125362,1981,128679
2021-03-24,125443,1983,128836
2021-03-25,125535,1983,129031
2021-03-26,125627,1983,129203
2021-03-27,125748,1984,129413
2021-03-28,125886,1985,129684
2021-03-29,126003,1989,129993
2021-03-30,126129,1989,130228
2021-03-31,126304,1990,130587
2021-04-01,126435,1994,130960
2021-04-02,126549,1998,131421
2021-04-03,126720,2003,131938
2021-04-04,126860,2005,132439
2021-04-05,127049,2008,133012
2021-04-06,127290,2010,133454
2021-04-07,127520,2012,134015
2021-04-08,127774,2018,134827
2021-04-09,128020,2019,135662
2021-04-10,128332,2023,136470
2021-04-11,128691,2029,137475
2021-04-12,129021,2034,138390
2021-04-13,129439,2034,139381
2021-04-14,129932,2037,140650
2021-04-15,130304,2042,141736
2021-04-16,130791,2046,142877
2021-04-17,131353,2048,144021
2021-04-18,132205,2051,145166
2021-04-19,133168,2057,146692
2021-04-20,133981,2063,148208
2021-04-21,134697,2071,150238
2021-04-22,135430,2084,152442
2021-04-23,136221,2092,154407
2021-04-24,137240,2111,156344
2021-04-25,138184,2126,158374
2021-04-26,139050,2147,160755
2021-04-27,140117,2172,162890
2021-04-28,141574,2197,166054
2021-04-29,142537,2227,169077
2021-04-30,144154,2253,172551
2021-05-01,145441,2283,176083
2021-05-02,147242,2330,179915
2021-05-03,148695,2370,183486
2021-05-04,150231,2421,187219
2021-05-05,152109,2458,191869
2021-05-06,154447,2510,196585
2021-05-07,157283,2562,201511
2021-05-08,160035,2612,206954
2021-05-09,162535,2672,211742
2021-05-10,164958,2726,216932
2021-05-11,167813,2782,220546
2021-05-12,171350,2847,224898
2021-05-13,174953,2912,229407
2021-05-14,177948,2967,233763
2021-05-15,181762,3027,236790
2021-05-16,185902,3090,240467
2021-05-17,189836,3149,244608
2021-05-18,193878,3222,247952
2021-05-19,197701,3293,251919
2021-05-20,202039,3355,255888
2021-05-21,206081,3422,260057
2021-05-22,210547,3465,263905
2021-05-23,214664,3513,267313
2021-05-24,219620,3564,270621
2021-05-25,223619,3609,272858
2021-05-26,227242,3662,275822
2021-05-27,231265,3702,278859
2021-05-28,235617,3739,281628
2021-05-29,239254,3795,284431
2021-05-30,243588,3841,286684
2021-05-31,247393,3870,288940
2021-06-01,251463,3907,290465
2021-06-02,255145,3939,292360
2021-06-03,258536,3963,294078
2021-06-04,261230,3992,295879
2021-06-05,263961,4026,297602
2021-06-06,266576,4051,299050
2021-06-07,269675,4074,300490
2021-06-08,273853,4090,301467
2021-06-09,276733,4101,302651
2021-06-10,279779,4118,303749
2021-06-11,282142,4143,304866
2021-06-12,284027,4160,305772
2021-06-13,286180,4174,306638
2021-06-14,288145,4186,307412
2021-06-15,290284,4195,308011
2021-06-16,292114,4205,308726
2021-06-17,293763,4217,309361
2021-06-18,295189,4226,310017
2021-06-19,296360,4234,310688
2021-06-20,297557,4238,311209
2021-06-21,298911,4252,311794
2021-06-22,300135,4262,312156
2021-06-23,301134,4269,312584
2021-06-24,301973,4273,313028
2021-06-25,302655,4284,313476
2021-06-26,303526,4291,313974
2021-06-27,304390,4296,314316
2021-06-28,305135,4304,314731
2021-06-29,305684,4310,314990
2021-06-30,306177,4316,315298
2021-07-01,306739,4323,315662
2021-07-02,307312,4327,315960
2021-07-03,307749,4333,316291
2021-07-04,308246,4335,316629
2021-07-05,308672,4337,316976
2021-07-06,309133,4343,317250
2021-07-07,309554,4345,317481
2021-07-08,309973,4349,317761
2021-07-09,310326,4353,318023
2021-07-10,310630,4354,318284
2021-07-11,310985,4356,318469
2021-07-12,311334,4357,318693
2021-07-13,311782,4357,318848
2021-07-14,312198,4358,318991
2021-07-15,312556,4360,319152
2021-07-16,312890,4361,319355
2021-07-17,313098,4362,319576
2021-07-18,313375,4363,319755
2021-07-19,313618,4364,319901
2021-07-20,313886,4365,320024
2021-07-21,314107,4371,320112
2021-07-22,314282,4372,320256
2021-07-23,314454,4373,320340
2021-07-24,314620,4374,320403
2021-07-25,314798,4374,320491
2021-07-26,314995,4374,320657
2021-07-27,315184,4375,320759
2021-07-28,315367,4375,320866
2021-07-29,315511,4376,321026
2021-07-30,315686,4377,321207
2021-07-31,315795,4378,321344
2021-08-01,315908,4378,321462
2021-08-02,316017,4379,321607
2021-08-03,316090,4381,321725
2021-08-04,316188,4384,321865
2021-08-05,316315,4385,322014
2021-08-06,316398,4386,322142
2021-08-07,316496,4386,322286
2021-08-08,316632,4386,322428
2021-08-09,316761,4389,322550
2021-08-10,316957,4390,322658
2021-08-11,317081,4392,322771
