Date,Cured,Deaths,Confirmed
2021-05-25,696059,7607,741785
2021-05-26,702779,7735,744602
2021-05-27,708255,7841,747740
2021-05-28,713934,7939,750062
2021-05-29,718959,8035,752069
2021-05-30,722711,8132,753937
2021-05-31,726081,8221,755389
2021-06-01,729752,8303,756635
2021-06-02,733205,8383,757868
2021-06-03,735910,8461,759039
2021-06-04,738799,8532,760019
2021-06-05,741255,8605,760914
2021-06-06,742999,8664,761637
2021-06-07,744482,8712,762291
2021-06-08,746156,8751,762931
2021-06-09,747246,8789,763566
2021-06-10,748186,8829,764094
2021-06-11,749407,8861,764633
2021-06-12,750443,8904,765096
2021-06-13,751387,8949,765522
2021-06-14,752208,8992,765861
2021-06-15,753020,9032,766129
2021-06-16,753584,9070,766357
2021-06-17,753918,9109,766606
2021-06-18,754464,9147,766838
2021-06-19,754924,9183,767047
2021-06-20,755324,9216,767217
2021-06-21,755681,9246,767418
2021-06-22,755968,9275,767580
2021-06-23,756231,9295,767726
2021-06-24,756426,9314,767900
2021-06-25,756679,9333,768002
2021-06-26,756864,9351,768142
2021-06-27,757091,9368,768263
2021-06-28,757308,9385,768378
2021-06-29,757480,9401,768474
2021-06-30,757640,9417,768552
2021-07-01,757771,9431,768639
2021-07-02,757898,9446,768724
2021-07-03,758046,9461,768800
2021-07-04,758144,9474,768852
2021-07-05,758231,9486,768903
2021-07-06,758348,9496,768957
2021-07-07,758442,9506,769030
2021-07-08,758512,9515,769093
2021-07-09,758589,9525,769148
2021-07-10,758678,9534,769205
2021-07-11,758728,9542,769243
2021-07-12,758790,9550,769279
2021-07-13,758849,9556,769307
2021-07-14,758908,9563,769343
2021-07-15,758958,9571,769383
2021-07-16,759001,9578,769417
2021-07-17,759041,9586,769463
2021-07-18,759088,9593,769504
2021-07-19,759123,9599,769539
2021-07-20,759179,9605,769569
2021-07-21,759213,9608,769605
2021-07-22,759240,9611,769640
2021-07-23,759287,9613,769665
2021-07-24,759325,9616,769704
2021-07-25,759360,9617,769717
2021-07-26,759405,9619,769739
2021-07-27,759437,9622,769770
2021-07-28,759471,9624,769796
2021-07-29,759499,9627,769828
2021-07-30,759516,9630,769858
2021-07-31,759539,9633,769884
2021-08-01,759566,9635,769913
2021-08-02,759589,9638,769942
2021-08-03,759614,9639,769956
2021-08-04,759633,9641,769982
2021-08-05,759653,9644,770009
2021-08-06,759678,9646,770027
2021-08-07,759705,9647,770042
2021-08-08,759727,9648,770060
2021-08-09,759751,9649,770079
2021-08-10,759769,9650,770091
2021-08-11,759790,9652,770114
