Date,Cured,Deaths,Confirmed
2020-12-05,561874,2358,625767
2020-12-06,567694,2390,631615
2020-12-07,572911,2418,636392
2020-12-08,577616,2441,639664
2020-12-09,582351,2472,644696
2020-12-10,586998,2507,649571
2020-12-11,591845,2533,654041
2020-12-12,596593,2562,658683
2020-12-13,601861,2594,664632
2020-12-14,607119,2623,669330
2020-12-15,611600,2647,672037
2020-12-16,616666,2680,677255
2020-12-17,622394,2707,683440
2020-12-18,627364,2734,688409
2020-12-19,632065,2757,693865
2020-12-20,636814,2786,700158
2020-12-21,641285,2816,705869
2020-12-22,645779,2843,709292
2020-12-23,650836,2870,715341
2020-12-24,655644,2892,721510
2020-12-25,660445,2914,726687
2020-12-26,664951,2930,732084
2020-12-27,668733,2951,735611
2020-12-28,672196,2976,740516
2020-12-29,676368,2990,743563
2020-12-30,681397,3014,749450
2020-12-31,687104,3042,755718
2021-01-01,692480,3072,760933
2021-01-02,697591,3095,765924
2021-01-03,702576,3116,771252
2021-01-04,707244,3141,775852
2021-01-05,712389,3160,778873
2021-01-06,717311,3184,784488
2021-01-07,722421,3209,790882
2021-01-08,728060,3234,795933
2021-01-09,733384,3257,801075
2021-01-10,738808,3279,806603
2021-01-11,743467,3302,811148
2021-01-12,747389,3322,814258
2021-01-13,751659,3347,819765
2021-01-14,756817,3373,825769
2021-01-15,761154,3392,831259
2021-01-16,765757,3415,836883
2021-01-17,770768,3442,842843
2021-01-18,775176,3463,847848
2021-01-19,779097,3480,851194
2021-01-20,783393,3506,857380
2021-01-21,790757,3524,864195
2021-01-22,796986,3545,870529
2021-01-23,803094,3564,877282
2021-01-24,808377,3587,884242
2021-01-25,813550,3607,890278
2021-01-26,819156,3624,893639
2021-01-27,824446,3643,899932
2021-01-28,829452,3663,905591
2021-01-29,835046,3682,911362
2021-01-30,841444,3704,917630
2021-01-31,848476,3722,923912
2021-02-01,854206,3743,929178
2021-02-02,859421,3760,932637
2021-02-03,865168,3776,938353
2021-02-04,871548,3796,944709
2021-02-05,877889,3813,950811
2021-02-06,884542,3832,956421
2021-02-07,890720,3848,962363
2021-02-08,896668,3867,968438
2021-02-09,902627,3883,972180
2021-02-10,909102,3902,977394
2021-02-11,914847,3920,983374
2021-02-12,920539,3936,988655
2021-02-13,925871,3954,994052
2021-02-14,931706,3970,999523
2021-02-15,936398,3985,1004135
2021-02-16,941471,3998,1007019
2021-02-17,946910,4016,1011956
2021-02-18,951742,4032,1016848
2021-02-19,956935,4046,1021432
2021-02-20,961789,4061,1025937
2021-02-21,967630,4074,1030587
2021-02-22,971975,4089,1034657
2021-02-23,977012,4105,1036869
2021-02-24,981835,4119,1040903
2021-02-25,987720,4136,1045009
2021-02-26,992372,4150,1048686
2021-02-27,996514,4164,1052357
2021-02-28,1001164,4182,1056149
2021-03-01,1005497,4197,1059403
2021-03-02,1008972,4210,1061341
2021-03-03,1012484,4226,1064279
2021-03-04,1016515,4241,1067044
2021-03-05,1020671,4255,1069660
2021-03-06,1024309,4271,1072436
2021-03-07,1027826,4287,1075227
2021-03-08,1031865,4300,1077327
2021-03-09,1034895,4312,1078739
2021-03-10,1039281,4328,1081055
2021-03-11,1039281,4328,1081055
2021-03-12,1043473,4342,1083530
2021-03-13,1050603,4369,1087443
2021-03-14,1053859,4381,1089478
2021-03-15,1057097,4396,1091270
2021-03-16,1060560,4407,1092324
2021-03-17,1063444,4422,1094294
2021-03-18,1066259,4435,1096392
2021-03-19,1068378,4450,1098291
2021-03-20,1070343,4467,1100275
2021-03-21,1072554,4482,1102353
2021-03-22,1074805,4495,1104228
2021-03-23,1076571,4507,1105467
2021-03-24,1078743,4517,1107452
2021-03-25,1080803,4527,1109908
2021-03-26,1082668,4539,1111897
2021-03-27,1084585,4553,1113722
2021-03-28,1086669,4567,1115777
2021-03-29,1088522,4579,1117993
2021-03-30,1090419,4590,1119542
2021-03-31,1092365,4606,1121931
2021-04-01,1094404,4621,1124584
2021-04-02,1096239,4632,1127382
2021-04-03,1098526,4646,1129890
2021-04-04,1100186,4658,1132431
2021-04-05,1102359,4668,1135233
2021-04-06,1104225,4680,1137590
2021-04-07,1106123,4694,1141092
2021-04-08,1108078,4710,1144594
2021-04-09,1110283,4728,1148947
2021-04-10,1112758,4750,1154010
2021-04-11,1115342,4767,1160204
2021-04-12,1117700,4783,1167190
2021-04-13,1120174,4794,1172882
2021-04-14,1123133,4814,1180397
2021-04-15,1125775,4836,1189175
2021-04-16,1128475,4856,1197301
2021-04-17,1132267,4877,1207332
2021-04-18,1135921,4904,1221167
2021-04-19,1140486,4929,1239424
2021-04-20,1144791,4950,1253068
2021-04-21,1148671,4978,1272645
2021-04-22,1154102,5000,1295059
2021-04-23,1160472,5028,1322054
2021-04-24,1166135,5055,1350501
2021-04-25,1173202,5080,1377186
2021-04-26,1181324,5110,1405655
2021-04-27,1189267,5138,1427545
2021-04-28,1207680,5170,1460364
2021-04-29,1223185,5211,1495377
2021-04-30,1244301,5259,1533984
2021-05-01,1261801,5308,1571183
2021-05-02,1277294,5356,1606819
2021-05-03,1293590,5405,1638778
2021-05-04,1313109,5450,1664789
2021-05-05,1339257,5507,1701979
2021-05-06,1362363,5565,1743932
2021-05-07,1389515,5628,1786396
2021-05-08,1416177,5682,1824856
2021-05-09,1443633,5746,1866827
2021-05-10,1472951,5814,1902628
2021-05-11,1504160,5879,1930115
2021-05-12,1537138,5958,1967405
2021-05-13,1571738,6053,2010934
2021-05-14,1605471,6150,2050889
2021-05-15,1636790,6243,2085583
2021-05-16,1666232,6339,2118263
2021-05-17,1700528,6428,2147967
2021-05-18,1800179,6515,2169369
2021-05-19,1846105,6612,2200706
2021-05-20,1894518,6724,2233468
2021-05-21,1938887,6852,2263959
2021-05-22,1979919,6994,2293632
2021-05-23,2025319,7170,2322146
2021-05-24,2062635,7358,2347966
2021-05-25,2098674,7554,2365787
2021-05-26,2132071,7731,2395590
2021-05-27,2167596,7882,2424388
2021-05-28,2198135,8063,2448554
2021-05-29,2224405,8257,2470872
2021-05-30,2252505,8455,2494385
2021-05-31,2281518,8641,2514279
2021-06-01,2310385,8815,2526579
2021-06-02,2334502,9009,2546339
2021-06-03,2364210,9222,2566000
2021-06-04,2390779,9375,2584853
2021-06-05,2416639,9510,2601082
2021-06-06,2440642,9719,2618410
2021-06-07,2462071,9946,2633082
2021-06-08,2483992,10157,2642395
2021-06-09,2504011,10281,2657962
2021-06-10,2524248,10437,2674166
2021-06-11,2542242,10631,2688590
2021-06-12,2557597,10804,2702823
2021-06-13,2575769,10975,2716655
2021-06-14,2593625,11181,2728239
2021-06-15,2610368,11342,2735958
2021-06-16,2623904,11508,2748204
2021-06-17,2639593,11655,2761474
2021-06-18,2653207,11743,2773943
2021-06-19,2665354,11833,2785304
2021-06-20,2678499,11948,2797747
2021-06-21,2690958,12060,2809394
2021-06-22,2704554,12154,2816843
2021-06-23,2716284,12295,2829460
2021-06-24,2729967,12445,2842247
2021-06-25,2741436,12581,2854325
2021-06-26,2752492,12699,2865871
2021-06-27,2763616,12817,2877989
2021-06-28,2775967,12879,2888894
2021-06-29,2787496,12989,2896957
2021-06-30,2797779,13093,2910507
2021-07-01,2809587,13235,2924165
2021-07-02,2821151,13359,2937033
2021-07-03,2831394,13505,2949128
2021-07-04,2843909,13640,2961584
2021-07-05,2855460,13716,2973684
2021-07-06,2866806,13818,2981721
2021-07-07,2877557,13960,2996094
2021-07-08,2889186,14108,3011694
2021-07-09,2900600,14250,3025466
2021-07-10,2911054,14380,3039029
2021-07-11,2922921,14489,3053116
2021-07-12,2935423,14586,3065336
2021-07-13,2946870,14686,3073134
2021-07-14,2957201,14810,3087673
2021-07-15,2970175,14938,3103310
2021-07-16,2982545,15025,3117083
2021-07-17,2993242,15155,3130833
2021-07-18,3006439,15269,3146981
2021-07-19,3020052,15350,3160937
2021-07-20,3033258,15408,3170868
2021-07-21,3045310,15512,3187716
2021-07-22,3059441,15617,3205197
2021-07-23,3072895,15739,3218015
2021-07-24,3083962,15871,3235533
2021-07-25,3099469,15969,3254064
2021-07-26,3114716,16035,3271530
2021-07-27,3129628,16170,3283116
2021-07-28,3143043,16326,3305245
2021-07-29,3160804,16457,3327301
2021-07-30,3177453,16585,3349365
2021-07-31,3192104,16701,3370137
2021-08-01,3208969,16781,3390761
2021-08-02,3226761,16837,3411489
2021-08-03,3242684,16955,3425473
2021-08-04,3258310,17103,3449149
2021-08-05,3277788,17211,3471563
2021-08-06,3297834,17328,3493603
2021-08-07,3317314,17515,3513551
2021-08-08,3337579,17654,3533918
2021-08-09,3357687,17747,3552525
2021-08-10,3377691,17852,3565574
2021-08-11,3396184,18004,3586693
